Production Date,Date,Station,Fcst Mn,Fcst Mx,Fcst Avg,Norm Mn,Norm Max,HDD,CDD
12/6/2018,12/7/2018,KPIA,19,32,25.5,23.4,38.7,40,0
12/6/2018,12/8/2018,KPIA,20,36,28,23.1,38.3,37,0
12/6/2018,12/9/2018,KPIA,20,39,29.5,22.7,37.8,36,0
12/6/2018,12/10/2018,KPIA,21,40,30.5,22.4,37.4,35,0
12/6/2018,12/11/2018,KPIA,27,44,35.5,22,37.1,30,0
12/6/2018,12/12/2018,KPIA,33,44,38.5,21.7,36.7,27,0
12/6/2018,12/13/2018,KPIA,35,46,40.5,21.4,36.4,25,0
12/6/2018,12/14/2018,KPIA,27,39,33,21.1,36,32,0
12/6/2018,12/15/2018,KPIA,28,41,34.5,20.8,35.7,31,0
12/6/2018,12/16/2018,KPIA,28,42,35,20.5,35.4,30,0
12/6/2018,12/17/2018,KPIA,25,39,32,20.3,35.2,33,0
12/6/2018,12/18/2018,KPIA,29,42,35.5,20,34.9,30,0
12/6/2018,12/19/2018,KPIA,29,43,36,19.8,34.7,29,0
12/6/2018,12/6/2018,KPHL,32,40,36,32.8,47.9,29,0
12/6/2018,12/7/2018,KPHL,23,39,31,32.5,47.5,34,0
12/6/2018,12/8/2018,KPHL,24,37,30.5,32.2,47.1,35,0
12/6/2018,12/9/2018,KPHL,27,39,33,31.9,46.8,32,0
12/6/2018,12/10/2018,KPHL,28,40,34,31.6,46.4,31,0
12/6/2018,12/11/2018,KPHL,25,41,33,31.3,46.1,32,0
12/6/2018,12/12/2018,KPHL,25,44,34.5,31,45.7,31,0
12/6/2018,12/13/2018,KPHL,28,48,38,30.7,45.4,27,0
12/6/2018,12/14/2018,KPHL,34,50,42,30.4,45.1,23,0
12/6/2018,12/15/2018,KPHL,34,49,41.5,30.1,44.7,24,0
12/6/2018,12/16/2018,KPHL,31,45,38,29.9,44.4,27,0
12/6/2018,12/17/2018,KPHL,28,42,35,29.6,44.1,30,0
12/6/2018,12/18/2018,KPHL,29,44,36.5,29.3,43.8,29,0
12/6/2018,12/19/2018,KPHL,29,44,36.5,29.1,43.6,29,0
12/6/2018,12/6/2018,KPHX,51,61,56,45.8,67.2,9,0
12/6/2018,12/7/2018,KPHX,49,63,56,45.6,66.9,9,0
12/6/2018,12/8/2018,KPHX,46,64,55,45.4,66.7,10,0
12/6/2018,12/9/2018,KPHX,46,66,56,45.2,66.5,9,0
12/6/2018,12/10/2018,KPHX,48,68,58,45,66.2,7,0
12/6/2018,12/11/2018,KPHX,47,67,57,44.9,66,8,0
12/6/2018,12/12/2018,KPHX,46,64,55,44.7,65.9,10,0
12/6/2018,12/13/2018,KPHX,43,64,53.5,44.6,65.7,12,0
12/6/2018,12/14/2018,KPHX,50,67,58.5,44.5,65.6,7,0
12/6/2018,12/15/2018,KPHX,43,62,52.5,44.4,65.5,13,0
12/6/2018,12/16/2018,KPHX,43,63,53,44.3,65.4,12,0
12/6/2018,12/17/2018,KPHX,45,64,54.5,44.2,65.3,11,0
12/6/2018,12/18/2018,KPHX,44,62,53,44.1,65.2,12,0
12/6/2018,12/19/2018,KPHX,43,62,52.5,44.1,65.1,13,0
12/6/2018,12/6/2018,KPIT,23,36,29.5,28.1,42.3,36,0
12/6/2018,12/7/2018,KPIT,19,30,24.5,27.8,41.9,41,0
12/6/2018,12/8/2018,KPIT,18,33,25.5,27.5,41.5,40,0
12/6/2018,12/9/2018,KPIT,20,37,28.5,27.1,41.2,37,0
12/6/2018,12/10/2018,KPIT,21,38,29.5,26.8,40.8,36,0
12/6/2018,12/11/2018,KPIT,21,38,29.5,26.5,40.5,36,0
12/6/2018,12/12/2018,KPIT,25,41,33,26.2,40.1,32,0
12/6/2018,12/13/2018,KPIT,32,44,38,25.9,39.8,27,0
12/6/2018,12/14/2018,KPIT,30,38,34,25.6,39.5,31,0
12/6/2018,12/15/2018,KPIT,29,40,34.5,25.3,39.2,31,0
12/6/2018,12/16/2018,KPIT,27,40,33.5,25,38.9,32,0
12/6/2018,12/17/2018,KPIT,24,37,30.5,24.7,38.7,35,0
12/6/2018,12/18/2018,KPIT,26,39,32.5,24.4,38.4,33,0
12/6/2018,12/19/2018,KPIT,27,41,34,24.2,38.2,31,0
12/6/2018,12/6/2018,KPIH,5,30,17.5,17.3,34.3,48,0
12/6/2018,12/7/2018,KPIH,8,34,21,17.1,34,44,0
12/6/2018,12/8/2018,KPIH,15,31,23,16.8,33.7,42,0
12/6/2018,12/9/2018,KPIH,15,32,23.5,16.6,33.5,42,0
12/6/2018,12/10/2018,KPIH,15,34,24.5,16.4,33.2,41,0
12/6/2018,12/11/2018,KPIH,18,33,25.5,16.3,33,40,0
12/6/2018,12/12/2018,KPIH,17,34,25.5,16.1,32.8,40,0
12/6/2018,12/13/2018,KPIH,7,30,18.5,15.9,32.6,47,0
12/6/2018,12/14/2018,KPIH,13,37,25,15.8,32.4,40,0
12/6/2018,12/15/2018,KPIH,9,31,20,15.7,32.3,45,0
12/6/2018,12/16/2018,KPIH,12,33,22.5,15.6,32.1,43,0
12/6/2018,12/17/2018,KPIH,15,37,26,15.5,32,39,0
12/6/2018,12/18/2018,KPIH,13,33,23,15.4,31.9,42,0
12/6/2018,12/19/2018,KPIH,10,30,20,15.3,31.8,45,0
12/6/2018,12/6/2018,KPWM,24,37,30.5,24.2,40.6,35,0
12/6/2018,12/7/2018,KPWM,12,32,22,23.8,40.3,43,0
12/6/2018,12/8/2018,KPWM,12,25,18.5,23.4,39.9,47,0
12/6/2018,12/9/2018,KPWM,18,33,25.5,23,39.6,40,0
12/6/2018,12/10/2018,KPWM,11,31,21,22.6,39.2,44,0
12/6/2018,12/11/2018,KPWM,10,26,18,22.2,38.9,47,0
12/6/2018,12/12/2018,KPWM,13,32,22.5,21.8,38.5,43,0
12/6/2018,12/13/2018,KPWM,22,40,31,21.4,38.2,34,0
12/6/2018,12/14/2018,KPWM,29,45,37,21,37.8,28,0
12/6/2018,12/15/2018,KPWM,30,46,38,20.6,37.5,27,0
12/6/2018,12/16/2018,KPWM,26,41,33.5,20.2,37.1,32,0
12/6/2018,12/17/2018,KPWM,24,39,31.5,19.8,36.8,34,0
12/6/2018,12/18/2018,KPWM,23,38,30.5,19.5,36.5,35,0
12/6/2018,12/19/2018,KPWM,24,39,31.5,19.1,36.1,34,0
12/6/2018,12/6/2018,KPDX,30,44,37,36.1,46.8,28,0
12/6/2018,12/7/2018,KPDX,35,44,39.5,35.9,46.6,26,0
12/6/2018,12/8/2018,KPDX,39,46,42.5,35.7,46.4,23,0
12/6/2018,12/9/2018,KPDX,39,46,42.5,35.6,46.2,23,0
12/6/2018,12/10/2018,KPDX,40,49,44.5,35.4,46,21,0
12/6/2018,12/11/2018,KPDX,41,49,45,35.3,45.8,20,0
12/6/2018,12/12/2018,KPDX,37,49,43,35.2,45.6,22,0
12/6/2018,12/13/2018,KPDX,38,49,43.5,35,45.5,22,0
12/6/2018,12/14/2018,KPDX,39,48,43.5,34.9,45.3,22,0
12/6/2018,12/15/2018,KPDX,39,47,43,34.8,45.2,22,0
12/6/2018,12/16/2018,KPDX,41,49,45,34.7,45.1,20,0
12/6/2018,12/17/2018,KPDX,41,49,45,34.7,45,20,0
12/6/2018,12/18/2018,KPDX,39,49,44,34.6,44.9,21,0
12/6/2018,12/19/2018,KPDX,38,49,43.5,34.6,44.8,22,0
12/6/2018,12/6/2018,KPVD,28,41,34.5,29.5,45.5,31,0
12/6/2018,12/7/2018,KPVD,19,37,28,29.2,45.1,37,0
12/6/2018,12/8/2018,KPVD,20,32,26,28.8,44.8,39,0
12/6/2018,12/9/2018,KPVD,24,38,31,28.5,44.4,34,0
12/6/2018,12/10/2018,KPVD,18,38,28,28.1,44,37,0
12/6/2018,12/11/2018,KPVD,16,33,24.5,27.8,43.7,41,0
12/6/2018,12/12/2018,KPVD,19,38,28.5,27.4,43.3,37,0
12/6/2018,12/13/2018,KPVD,26,45,35.5,27.1,43,30,0
12/6/2018,12/14/2018,KPVD,33,49,41,26.8,42.6,24,0
12/6/2018,12/15/2018,KPVD,34,49,41.5,26.4,42.3,24,0
12/6/2018,12/16/2018,KPVD,31,45,38,26.1,42,27,0
12/6/2018,12/17/2018,KPVD,27,43,35,25.8,41.7,30,0
12/6/2018,12/18/2018,KPVD,28,44,36,25.5,41.4,29,0
12/6/2018,12/19/2018,KPVD,28,44,36,25.1,41.1,29,0
12/6/2018,12/6/2018,KPUB,16,36,26,15.3,46.8,39,0
12/6/2018,12/7/2018,KPUB,17,42,29.5,15,46.6,36,0
12/6/2018,12/8/2018,KPUB,19,46,32.5,14.8,46.3,33,0
12/6/2018,12/9/2018,KPUB,18,48,33,14.6,46.1,32,0
12/6/2018,12/10/2018,KPUB,19,50,34.5,14.5,45.9,31,0
12/6/2018,12/11/2018,KPUB,20,55,37.5,14.3,45.8,28,0
12/6/2018,12/12/2018,KPUB,22,56,39,14.1,45.6,26,0
12/6/2018,12/13/2018,KPUB,18,48,33,14,45.5,32,0
12/6/2018,12/14/2018,KPUB,21,54,37.5,13.9,45.4,28,0
12/6/2018,12/15/2018,KPUB,20,53,36.5,13.8,45.3,29,0
12/6/2018,12/16/2018,KPUB,21,51,36,13.7,45.3,29,0
12/6/2018,12/17/2018,KPUB,21,54,37.5,13.6,45.2,28,0
12/6/2018,12/18/2018,KPUB,22,53,37.5,13.6,45.2,28,0
12/6/2018,12/19/2018,KPUB,19,50,34.5,13.5,45.2,31,0
12/6/2018,12/6/2018,KUIL,28,46,37,34.9,46.6,28,0
12/6/2018,12/7/2018,KUIL,33,50,41.5,34.8,46.4,24,0
12/6/2018,12/8/2018,KUIL,40,53,46.5,34.7,46.3,19,0
12/6/2018,12/9/2018,KUIL,38,50,44,34.6,46.2,21,0
12/6/2018,12/10/2018,KUIL,37,49,43,34.5,46.1,22,0
12/6/2018,12/11/2018,KUIL,37,51,44,34.5,46,21,0
12/6/2018,12/12/2018,KUIL,36,48,42,34.4,45.9,23,0
12/6/2018,12/13/2018,KUIL,36,51,43.5,34.4,45.9,22,0
12/6/2018,12/14/2018,KUIL,35,48,41.5,34.3,45.8,24,0
12/6/2018,12/15/2018,KUIL,36,49,42.5,34.3,45.7,23,0
12/6/2018,12/16/2018,KUIL,37,50,43.5,34.3,45.7,22,0
12/6/2018,12/17/2018,KUIL,37,50,43.5,34.3,45.6,22,0
12/6/2018,12/18/2018,KUIL,35,48,41.5,34.3,45.6,24,0
12/6/2018,12/19/2018,KUIL,35,49,42,34.3,45.6,23,0
12/6/2018,12/6/2018,KRDU,31,47,39,35.3,56.2,26,0
12/6/2018,12/7/2018,KRDU,30,50,40,35.1,55.9,25,0
12/6/2018,12/8/2018,KRDU,30,42,36,34.8,55.5,29,0
12/6/2018,12/9/2018,KRDU,31,38,34.5,34.6,55.2,31,0
12/6/2018,12/10/2018,KRDU,25,39,32,34.3,54.9,33,0
12/6/2018,12/11/2018,KRDU,15,40,27.5,34.1,54.6,38,0
12/6/2018,12/12/2018,KRDU,19,42,30.5,33.9,54.3,35,0
12/6/2018,12/13/2018,KRDU,29,51,40,33.7,54,25,0
12/6/2018,12/14/2018,KRDU,31,51,41,33.4,53.7,24,0
12/6/2018,12/15/2018,KRDU,32,53,42.5,33.2,53.4,23,0
12/6/2018,12/16/2018,KRDU,31,52,41.5,33,53.2,24,0
12/6/2018,12/17/2018,KRDU,30,51,40.5,32.8,52.9,25,0
12/6/2018,12/18/2018,KRDU,31,52,41.5,32.6,52.7,24,0
12/6/2018,12/19/2018,KRDU,31,52,41.5,32.4,52.5,24,0
12/6/2018,12/6/2018,KRAP,-1,25,12,14.2,38,53,0
12/6/2018,12/7/2018,KRAP,4,31,17.5,13.9,37.7,48,0
12/6/2018,12/8/2018,KRAP,8,37,22.5,13.7,37.5,43,0
12/6/2018,12/9/2018,KRAP,7,39,23,13.5,37.2,42,0
12/6/2018,12/10/2018,KRAP,11,42,26.5,13.3,37,39,0
12/6/2018,12/11/2018,KRAP,14,42,28,13.1,36.9,37,0
12/6/2018,12/12/2018,KRAP,18,44,31,12.9,36.7,34,0
12/6/2018,12/13/2018,KRAP,15,39,27,12.8,36.6,38,0
12/6/2018,12/14/2018,KRAP,19,46,32.5,12.6,36.5,33,0
12/6/2018,12/15/2018,KRAP,16,42,29,12.5,36.4,36,0
12/6/2018,12/16/2018,KRAP,17,44,30.5,12.4,36.3,35,0
12/6/2018,12/17/2018,KRAP,19,45,32,12.3,36.2,33,0
12/6/2018,12/18/2018,KRAP,21,46,33.5,12.3,36.1,32,0
12/6/2018,12/19/2018,KRAP,21,46,33.5,12.2,36.1,32,0
12/6/2018,12/6/2018,KRBL,33,57,45,38.1,55.5,20,0
12/6/2018,12/7/2018,KRBL,34,56,45,38,55.3,20,0
12/6/2018,12/8/2018,KRBL,34,59,46.5,37.9,55.1,19,0
12/6/2018,12/9/2018,KRBL,38,53,45.5,37.8,54.9,20,0
12/6/2018,12/10/2018,KRBL,35,57,46,37.7,54.7,19,0
12/6/2018,12/11/2018,KRBL,36,56,46,37.6,54.6,19,0
12/6/2018,12/12/2018,KRBL,35,55,45,37.5,54.4,20,0
12/6/2018,12/13/2018,KRBL,34,55,44.5,37.4,54.3,21,0
12/6/2018,12/14/2018,KRBL,36,53,44.5,37.4,54.1,21,0
12/6/2018,12/15/2018,KRBL,35,52,43.5,37.3,54,22,0
12/6/2018,12/16/2018,KRBL,38,51,44.5,37.2,53.9,21,0
12/6/2018,12/17/2018,KRBL,38,54,46,37.2,53.8,19,0
12/6/2018,12/18/2018,KRBL,36,55,45.5,37.1,53.7,20,0
12/6/2018,12/19/2018,KRBL,36,54,45,37.1,53.6,20,0
12/6/2018,12/6/2018,KRNO,18,36,27,25.9,47,38,0
12/6/2018,12/7/2018,KRNO,19,42,30.5,25.8,46.8,35,0
12/6/2018,12/8/2018,KRNO,17,40,28.5,25.6,46.5,37,0
12/6/2018,12/9/2018,KRNO,20,45,32.5,25.5,46.3,33,0
12/6/2018,12/10/2018,KRNO,18,44,31,25.3,46.1,34,0
12/6/2018,12/11/2018,KRNO,19,44,31.5,25.2,45.9,34,0
12/6/2018,12/12/2018,KRNO,18,47,32.5,25.1,45.7,33,0
12/6/2018,12/13/2018,KRNO,18,42,30,24.9,45.5,35,0
12/6/2018,12/14/2018,KRNO,21,47,34,24.8,45.4,31,0
12/6/2018,12/15/2018,KRNO,19,42,30.5,24.7,45.2,35,0
12/6/2018,12/16/2018,KRNO,22,46,34,24.7,45.1,31,0
12/6/2018,12/17/2018,KRNO,23,45,34,24.6,45,31,0
12/6/2018,12/18/2018,KRNO,20,43,31.5,24.5,44.9,34,0
12/6/2018,12/19/2018,KRNO,19,43,31,24.4,44.8,34,0
12/6/2018,12/6/2018,KRIC,31,47,39,33.6,53.5,26,0
12/6/2018,12/7/2018,KRIC,27,47,37,33.4,53.1,28,0
12/6/2018,12/8/2018,KRIC,28,40,34,33.1,52.8,31,0
12/6/2018,12/9/2018,KRIC,31,37,34,32.8,52.4,31,0
12/6/2018,12/10/2018,KRIC,29,39,34,32.6,52.1,31,0
12/6/2018,12/11/2018,KRIC,24,40,32,32.3,51.7,33,0
12/6/2018,12/12/2018,KRIC,23,46,34.5,32.1,51.4,31,0
12/6/2018,12/13/2018,KRIC,30,51,40.5,31.8,51.1,25,0
12/6/2018,12/14/2018,KRIC,32,50,41,31.6,50.8,24,0
12/6/2018,12/15/2018,KRIC,33,52,42.5,31.3,50.5,23,0
12/6/2018,12/16/2018,KRIC,31,50,40.5,31.1,50.3,25,0
12/6/2018,12/17/2018,KRIC,29,48,38.5,30.9,50,27,0
12/6/2018,12/18/2018,KRIC,30,49,39.5,30.7,49.8,26,0
12/6/2018,12/19/2018,KRIC,30,50,40,30.5,49.5,25,0
12/6/2018,12/6/2018,KROA,29,44,36.5,32,50.1,29,0
12/6/2018,12/7/2018,KROA,25,41,33,31.8,49.8,32,0
12/6/2018,12/8/2018,KROA,27,41,34,31.5,49.5,31,0
12/6/2018,12/9/2018,KROA,27,39,33,31.3,49.2,32,0
12/6/2018,12/10/2018,KROA,19,44,31.5,31.1,48.9,34,0
12/6/2018,12/11/2018,KROA,14,44,29,30.9,48.6,36,0
12/6/2018,12/12/2018,KROA,19,44,31.5,30.6,48.3,34,0
12/6/2018,12/13/2018,KROA,28,47,37.5,30.4,48.1,28,0
12/6/2018,12/14/2018,KROA,31,44,37.5,30.2,47.8,28,0
12/6/2018,12/15/2018,KROA,30,47,38.5,30,47.6,27,0
12/6/2018,12/16/2018,KROA,28,47,37.5,29.8,47.4,28,0
12/6/2018,12/17/2018,KROA,27,45,36,29.6,47.2,29,0
12/6/2018,12/18/2018,KROA,28,47,37.5,29.5,47,28,0
12/6/2018,12/19/2018,KROA,27,49,38,29.3,46.8,27,0
12/6/2018,12/6/2018,KRST,-8,19,5.5,15.3,30,60,0
12/6/2018,12/7/2018,KRST,-5,16,5.5,14.9,29.6,60,0
12/6/2018,12/8/2018,KRST,1,22,11.5,14.5,29.2,54,0
12/6/2018,12/9/2018,KRST,3,24,13.5,14.1,28.8,52,0
12/6/2018,12/10/2018,KRST,9,25,17,13.7,28.4,48,0
12/6/2018,12/11/2018,KRST,18,31,24.5,13.3,28.1,41,0
12/6/2018,12/12/2018,KRST,22,33,27.5,12.9,27.7,38,0
12/6/2018,12/13/2018,KRST,21,32,26.5,12.6,27.4,39,0
12/6/2018,12/14/2018,KRST,11,28,19.5,12.3,27.1,46,0
12/6/2018,12/15/2018,KRST,15,29,22,12,26.8,43,0
12/6/2018,12/16/2018,KRST,17,30,23.5,11.7,26.5,42,0
12/6/2018,12/17/2018,KRST,11,27,19,11.4,26.2,46,0
12/6/2018,12/18/2018,KRST,16,29,22.5,11.1,26,43,0
12/6/2018,12/19/2018,KRST,16,32,24,10.8,25.8,41,0
12/6/2018,12/6/2018,KROC,23,38,30.5,26.5,39.5,35,0
12/6/2018,12/7/2018,KROC,18,29,23.5,26.2,39.1,42,0
12/6/2018,12/8/2018,KROC,19,33,26,25.8,38.7,39,0
12/6/2018,12/9/2018,KROC,23,37,30,25.5,38.4,35,0
12/6/2018,12/10/2018,KROC,19,32,25.5,25.2,38,40,0
12/6/2018,12/11/2018,KROC,16,33,24.5,24.9,37.7,41,0
12/6/2018,12/12/2018,KROC,21,38,29.5,24.5,37.4,36,0
12/6/2018,12/13/2018,KROC,31,44,37.5,24.2,37,28,0
12/6/2018,12/14/2018,KROC,30,42,36,23.9,36.7,29,0
12/6/2018,12/15/2018,KROC,31,44,37.5,23.6,36.4,28,0
12/6/2018,12/16/2018,KROC,28,40,34,23.3,36.1,31,0
12/6/2018,12/17/2018,KROC,26,37,31.5,23,35.8,34,0
12/6/2018,12/18/2018,KROC,27,39,33,22.7,35.6,32,0
12/6/2018,12/19/2018,KROC,29,42,35.5,22.4,35.3,30,0
12/6/2018,12/6/2018,KRFD,13,29,21,20.8,36.3,44,0
12/6/2018,12/7/2018,KRFD,15,28,21.5,20.3,35.8,44,0
12/6/2018,12/8/2018,KRFD,16,33,24.5,19.9,35.4,41,0
12/6/2018,12/9/2018,KRFD,16,36,26,19.5,35,39,0
12/6/2018,12/10/2018,KRFD,18,37,27.5,19.2,34.6,38,0
12/6/2018,12/11/2018,KRFD,25,40,32.5,18.8,34.2,33,0
12/6/2018,12/12/2018,KRFD,32,41,36.5,18.5,33.9,29,0
12/6/2018,12/13/2018,KRFD,33,42,37.5,18.1,33.5,28,0
12/6/2018,12/14/2018,KRFD,24,36,30,17.8,33.2,35,0
12/6/2018,12/15/2018,KRFD,25,38,31.5,17.5,32.9,34,0
12/6/2018,12/16/2018,KRFD,26,39,32.5,17.2,32.6,33,0
12/6/2018,12/17/2018,KRFD,22,36,29,16.9,32.3,36,0
12/6/2018,12/18/2018,KRFD,26,39,32.5,16.6,32,33,0
12/6/2018,12/19/2018,KRFD,26,40,33,16.4,31.8,32,0
12/6/2018,12/6/2018,KROW,33,56,44.5,27.3,56.4,21,0
12/6/2018,12/7/2018,KROW,32,46,39,27.1,56.1,26,0
12/6/2018,12/8/2018,KROW,23,43,33,26.9,55.8,32,0
12/6/2018,12/9/2018,KROW,23,50,36.5,26.7,55.5,29,0
12/6/2018,12/10/2018,KROW,25,48,36.5,26.5,55.3,29,0
12/6/2018,12/11/2018,KROW,30,52,41,26.3,55,24,0
12/6/2018,12/12/2018,KROW,30,58,44,26.2,54.8,21,0
12/6/2018,12/13/2018,KROW,26,57,41.5,26,54.6,24,0
12/6/2018,12/14/2018,KROW,29,52,40.5,25.9,54.4,25,0
12/6/2018,12/15/2018,KROW,26,57,41.5,25.8,54.2,24,0
12/6/2018,12/16/2018,KROW,27,57,42,25.7,54,23,0
12/6/2018,12/17/2018,KROW,27,57,42,25.6,53.9,23,0
12/6/2018,12/18/2018,KROW,30,58,44,25.5,53.7,21,0
12/6/2018,12/19/2018,KROW,29,53,41,25.4,53.6,24,0
12/6/2018,12/6/2018,KSAC,36,57,46.5,38.9,55.8,19,0
12/6/2018,12/7/2018,KSAC,34,56,45,38.8,55.5,20,0
12/6/2018,12/8/2018,KSAC,35,56,45.5,38.7,55.3,20,0
12/6/2018,12/9/2018,KSAC,39,55,47,38.6,55,18,0
12/6/2018,12/10/2018,KSAC,37,56,46.5,38.5,54.7,19,0
12/6/2018,12/11/2018,KSAC,35,55,45,38.4,54.5,20,0
12/6/2018,12/12/2018,KSAC,35,54,44.5,38.3,54.3,21,0
12/6/2018,12/13/2018,KSAC,34,52,43,38.3,54,22,0
12/6/2018,12/14/2018,KSAC,35,53,44,38.2,53.8,21,0
12/6/2018,12/15/2018,KSAC,35,51,43,38.2,53.6,22,0
12/6/2018,12/16/2018,KSAC,38,52,45,38.2,53.4,20,0
12/6/2018,12/17/2018,KSAC,38,54,46,38.1,53.3,19,0
12/6/2018,12/18/2018,KSAC,36,54,45,38.1,53.1,20,0
12/6/2018,12/19/2018,KSAC,35,53,44,38.1,52.9,21,0
12/6/2018,12/6/2018,KSLE,24,43,33.5,34.7,47.2,32,0
12/6/2018,12/7/2018,KSLE,27,43,35,34.6,47,30,0
12/6/2018,12/8/2018,KSLE,36,50,43,34.4,46.8,22,0
12/6/2018,12/9/2018,KSLE,38,49,43.5,34.3,46.7,22,0
12/6/2018,12/10/2018,KSLE,38,51,44.5,34.2,46.5,21,0
12/6/2018,12/11/2018,KSLE,39,52,45.5,34,46.3,20,0
12/6/2018,12/12/2018,KSLE,35,51,43,33.9,46.2,22,0
12/6/2018,12/13/2018,KSLE,35,51,43,33.8,46.1,22,0
12/6/2018,12/14/2018,KSLE,37,50,43.5,33.7,45.9,22,0
12/6/2018,12/15/2018,KSLE,37,49,43,33.6,45.8,22,0
12/6/2018,12/16/2018,KSLE,39,51,45,33.6,45.7,20,0
12/6/2018,12/17/2018,KSLE,38,51,44.5,33.5,45.6,21,0
12/6/2018,12/18/2018,KSLE,37,51,44,33.5,45.6,21,0
12/6/2018,12/19/2018,KSLE,36,51,43.5,33.4,45.5,22,0
12/6/2018,12/6/2018,KSLC,24,31,27.5,23.8,39.7,38,0
12/6/2018,12/7/2018,KSLC,25,33,29,23.5,39.4,36,0
12/6/2018,12/8/2018,KSLC,20,32,26,23.3,39.1,39,0
12/6/2018,12/9/2018,KSLC,19,35,27,23.1,38.8,38,0
12/6/2018,12/10/2018,KSLC,18,35,26.5,23,38.6,39,0
12/6/2018,12/11/2018,KSLC,19,36,27.5,22.8,38.3,38,0
12/6/2018,12/12/2018,KSLC,22,39,30.5,22.7,38.1,35,0
12/6/2018,12/13/2018,KSLC,14,36,25,22.5,37.9,40,0
12/6/2018,12/14/2018,KSLC,22,43,32.5,22.4,37.7,33,0
12/6/2018,12/15/2018,KSLC,17,37,27,22.3,37.5,38,0
12/6/2018,12/16/2018,KSLC,20,39,29.5,22.2,37.4,36,0
12/6/2018,12/17/2018,KSLC,24,42,33,22.1,37.2,32,0
12/6/2018,12/18/2018,KSLC,22,39,30.5,22,37.1,35,0
12/6/2018,12/19/2018,KSLC,18,36,27,21.9,37,38,0
12/6/2018,12/6/2018,KSJT,36,65,50.5,34.8,61.3,15,0
12/6/2018,12/7/2018,KSJT,32,47,39.5,34.6,61.1,26,0
12/6/2018,12/8/2018,KSJT,30,46,38,34.4,60.9,27,0
12/6/2018,12/9/2018,KSJT,24,53,38.5,34.2,60.7,27,0
12/6/2018,12/10/2018,KSJT,28,58,43,34,60.5,22,0
12/6/2018,12/11/2018,KSJT,36,60,48,33.8,60.3,17,0
12/6/2018,12/12/2018,KSJT,41,65,53,33.6,60.1,12,0
12/6/2018,12/13/2018,KSJT,33,66,49.5,33.5,59.9,16,0
12/6/2018,12/14/2018,KSJT,33,59,46,33.3,59.7,19,0
12/6/2018,12/15/2018,KSJT,34,62,48,33.2,59.6,17,0
12/6/2018,12/16/2018,KSJT,33,63,48,33.1,59.5,17,0
12/6/2018,12/17/2018,KSJT,35,64,49.5,33,59.3,16,0
12/6/2018,12/18/2018,KSJT,37,66,51.5,32.9,59.2,14,0
12/6/2018,12/19/2018,KSJT,35,62,48.5,32.9,59.1,17,0
12/6/2018,12/6/2018,KSAT,54,65,59.5,43.1,65.6,6,0
12/6/2018,12/7/2018,KSAT,48,60,54,42.9,65.4,11,0
12/6/2018,12/8/2018,KSAT,41,57,49,42.7,65.2,16,0
12/6/2018,12/9/2018,KSAT,36,57,46.5,42.5,64.9,19,0
12/6/2018,12/10/2018,KSAT,36,58,47,42.2,64.7,18,0
12/6/2018,12/11/2018,KSAT,41,61,51,42.1,64.5,14,0
12/6/2018,12/12/2018,KSAT,49,68,58.5,41.9,64.3,7,0
12/6/2018,12/13/2018,KSAT,46,70,58,41.7,64.2,7,0
12/6/2018,12/14/2018,KSAT,44,62,53,41.6,64,12,0
12/6/2018,12/15/2018,KSAT,42,64,53,41.4,63.8,12,0
12/6/2018,12/16/2018,KSAT,43,65,54,41.3,63.6,11,0
12/6/2018,12/17/2018,KSAT,44,66,55,41.2,63.5,10,0
12/6/2018,12/18/2018,KSAT,47,67,57,41.1,63.4,8,0
12/6/2018,12/19/2018,KSAT,45,65,55,41,63.2,10,0
12/6/2018,12/6/2018,KSAN,54,67,60.5,49,65.2,5,0
12/6/2018,12/7/2018,KSAN,52,68,60,48.9,65.1,5,0
12/6/2018,12/8/2018,KSAN,52,69,60.5,48.7,65,5,0
12/6/2018,12/9/2018,KSAN,52,69,60.5,48.6,64.9,5,0
12/6/2018,12/10/2018,KSAN,52,67,59.5,48.5,64.8,6,0
12/6/2018,12/11/2018,KSAN,51,67,59,48.4,64.7,6,0
12/6/2018,12/12/2018,KSAN,51,67,59,48.3,64.6,6,0
12/6/2018,12/13/2018,KSAN,51,69,60,48.2,64.5,5,0
12/6/2018,12/14/2018,KSAN,53,67,60,48.2,64.5,5,0
12/6/2018,12/15/2018,KSAN,51,66,58.5,48.1,64.4,7,0
12/6/2018,12/16/2018,KSAN,52,66,59,48,64.4,6,0
12/6/2018,12/17/2018,KSAN,52,66,59,48,64.3,6,0
12/6/2018,12/18/2018,KSAN,51,66,58.5,48,64.3,7,0
12/6/2018,12/19/2018,KSAN,51,67,59,48,64.3,6,0
12/6/2018,12/6/2018,KSFO,45,58,51.5,45.5,57.8,14,0
12/6/2018,12/7/2018,KSFO,43,58,50.5,45.4,57.6,15,0
12/6/2018,12/8/2018,KSFO,44,59,51.5,45.2,57.4,14,0
12/6/2018,12/9/2018,KSFO,47,59,53,45.1,57.2,12,0
12/6/2018,12/10/2018,KSFO,46,57,51.5,45,57.1,14,0
12/6/2018,12/11/2018,KSFO,46,56,51,44.9,56.9,14,0
12/6/2018,12/12/2018,KSFO,45,58,51.5,44.8,56.8,14,0
12/6/2018,12/13/2018,KSFO,44,57,50.5,44.7,56.7,15,0
